id,en,fr,it,de,es
"1300668832","Increase ATK by 40% for all Tank allies.","Augmente l'ATQ de 40% pour tous les alliés Tanks.","Aumenta ATT. del 40% per tutti gli alleati carro armato.","ATK für alle gepanzerten Helden um 40% erhöhen.","Aumenta ATQ. en un 40% para todos los aliados tanques."
"668819817","Elemental Spirit","Esprit élémentaire","Spirito elementale","Elementar!","Espíritu elemental"
"-1450910004","Increase ATK by 15% for all Elemental allies.","Augmente ATQ de 15 % pour tous les alliés élémentaires.","Aumenta ATT. del 15% per tutti gli alleati elementali.","ATK für alle Elementarwesen um 15% erhöhen.","Aumenta ATQ. en un 15% para todos los aliados elementales."
"-458516315","Elemental Spirit II","Esprit élémentaire II","Spirito elementale II","Elementar! II","Espíritu elemental II"
"-773766046","Increase ATK by 25% for all Elemental allies.","Augmente ATQ de 25% pour tous les alliés élémentaires.","Aumenta ATT. del 25% per tutti gli alleati elementali.","ATK für alle Elementarwesen um 25% erhöhen.","Aumenta ATQ. en un 25% para todos los aliados elementales."
"-311199512","Elemental Spirit III","Esprit élémentaire III","Spirito elementale III","Elementar! III","Espíritu elemental III"
"-1028750123","Increase ATK by 40% for all Elemental allies.","Augmente ATQ de 40% pour tous les alliés élémentaires.","Aumenta ATT. del 40% per tutti gli alleati elementali.","ATK für alle Elementarwesen um 40% erhöhen.","Aumenta ATQ. en un 40% para todos los aliados elementales."
"-471592666","Healer Spirit","Esprit Guérisseur","Healer Spirit","Heiler","Healer Spirit"
"778351481","Increase ATK by 15% for all Healer allies.","Augmente l'ATQ de 15 % pour tous les alliés Guérisseurs.","Increase ATK by 15% for all Healer allies.","ATK für alle Heiler um 15% erhöhen.","Increase ATK by 15% for all Healer allies."
"1417039063","Healer Spirit II","Esprit Guérisseur II","Healer Spirit II","Heiler II","Healer Spirit II"
"643780771","Increase ATK by 25% for all Healer allies.","Augmente l'ATQ de 25 % pour tous les alliés Guérisseurs.","Increase ATK by 25% for all Healer allies.","ATK für alle Heiler um 25% erhöhen.","Increase ATK by 25% for all Healer allies."
"1025438249","Healer Spirit III","Esprit Guérisseur III","Healer Spirit III","Heiler III","Healer Spirit III"
"787429363","Increase ATK by 35% for all Healer allies.","Augmente l'ATQ de 35 % pour tous les alliés Guérisseurs.","Increase ATK by 35% for all Healer allies.","ATK für alle Heiler um 35% erhöhen.","Increase ATK by 35% for all Healer allies."
"-1937470112","Pack Guard","Gardien de meute","Protezione branco","Wachhund","Guardia de la manada"
"-2120602091","Increase DEF by 15% for all Beast allies.","Augmente DÉF de 15 % pour tous les alliés Bêtes.","Aumenta DIF. del 15% per tutti gli alleati bestie.","DEF für alle Biester um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados bestias."
"-1100499485","Pack Guard II","Gardien de meute II","Protezione branco II","Wachhund II","Guardia de la manada II"
"-537670213","Increase DEF by 30% for all Beast allies.","Augmente DÉF de 30% pour tous les alliés Bêtes.","Aumenta DIF. del 30% per tutti gli alleati bestie.","DEF für alle Biester um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados bestias."
"-1800210355","Pack Guard III","Gardien de meute III","Protezione branco III","Wachhund III","Guardia de la manada III"
"251534031","Increase DEF by 50% for all Beast allies.","Augmente DÉF de 50% pour tous les alliés Bêtes.","Aumenta DIF. del 50% per tutti gli alleati bestie.","DEF für alle Biester um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados bestias."
"-1416681413","Tribal Chant","Chant tribal","Canto tribale","Stammesgesänge","Canto tribal"
"-1733595273","Increase DEF by 15% for all Goblin allies.","Augmente la DÉF de 15% pour tous les alliés Gobelins.","Aumenta DIF. del 15% per tutti gli alleati goblin.","DEF für alle Goblins um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados duendes."
"-1621216335","Tribal Chant II","Chant tribal II","Canto tribale II","Stammesgesänge II","Canto tribal II"
"2128692968","Increase DEF by 30% for all Goblin allies.","Augmente la DÉF de 30 % pour tous les alliés Gobelins.","Aumenta DIF. del 30% per tutti gli alleati goblin.","DEF für alle Goblins um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados duendes."
"164983147","Tribal Chant III","Chant tribal III","Canto tribale III","Stammesgesänge III","Canto tribal III"
"277997621","Increase DEF by 50% for all Goblin allies.","Augmente la DÉF de 50 % pour tous les alliés Gobelins.","Aumenta DIF. del 50% per tutti gli alleati goblin.","DEF für alle Goblins um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados duendes."
"-185880476","Infernal Guard","Gardien infernal","Protezione infernale","Zerberus","Guardia infernal"
"721035374","Increase DEF by 15% for all Demon allies.","Augmente la DÉF de 15 % pour tous les alliés Démons.","Aumenta DIF. del 15% per tutti gli alleati demoni.","DEF für alle Dämonen um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados demonios."
"-424957834","Infernal Guard II","Gardien infernal II","Protezione infernale II","Zerberus II","Guardia infernal II"
"-1628164886","Increase DEF by 30% for all Demon allies.","Augmente la DÉF de 30% pour tous les alliés Démons.","Aumenta DIF. del 30% per tutti gli alleati demoni.","DEF für alle Dämonen um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados demonios."
"1794286186","Infernal Guard III","Gardien infernal III","Protezione infernale III","Zerberus III","Guardia infernal III"
"1352367791","Increase DEF by 50% for all Demon allies.","Augmente la DÉF de 50% pour tous les alliés Démons.","Aumenta DIF. del 50% per tutti gli alleati demoni.","DEF für alle Dämonen um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados demonios."
"12074129","Warrior Guard","Gardien guerrier","Protezione guerriero","Schutzschild","Guardia guerrero"
"1373450701","Increase DEF by 15% for all Warrior allies.","Augmente la DÉF de 15 % pour tous les alliés Guerriers.","Aumenta DIF. del 15% per tutti gli alleati guerriero.","DEF für alle Krieger um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados guerreros."
"1116924415","Warrior Guard II","Gardien guerrier II","Protezione guerriero II","Schutzschild II","Guardia guerrero II"
"-1116912002","Increase DEF by 30% for all Warrior allies.","Augmente la DÉF de 30% pour tous les alliés Guerriers.","Aumenta DIF. del 30% per tutti gli alleati guerriero.","DEF für alle Krieger um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados guerreros."
"2073439328","Warrior Guard III","Gardien guerrier III","Protezione guerriero III","Schutzschild III","Guardia guerrero III"
"1098833433","Increase DEF by 50% for all Warrior allies.","Augmente la DÉF de 50% pour tous les alliés Guerriers.","Aumenta DIF. del 50% per tutti gli alleati guerriero.","DEF für alle Krieger um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados guerreros."
"-1147272142","Caster Guard","Gardien Ensorceleur","Protezione caster","Energiefeld","Guardia conjurador"
"-342706962","Increase DEF by 15% for all Caster allies.","Augmente la DÉF de 15 % pour tous les alliés Ensorceleurs.","Aumenta DIF. del 15% per tutti gli alleati caster.","DEF für alle Magier um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados conjuradores."
"775223364","Caster Guard II","Gardien Ensorceleur II","Protezione caster II","Energiefeld II","Guardia conjurador II"
"-1330566559","Increase DEF by 30% for all Caster allies.","Augmente la DÉF de 30% pour tous les alliés Ensorceleurs.","Aumenta DIF. del 30% per tutti gli alleati caster.","DEF für alle Magier um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados conjuradores."
"-976518667","Caster Guard III","Gardien Ensorceleur III","Protezione caster III","Energiefeld III","Guardia conjurador III"
"-1353480789","Increase DEF by 50% for all Caster allies.","Augmente la DÉF de 50% pour tous les alliés Ensorceleurs.","Aumenta DIF. del 50% per tutti gli alleati caster.","DEF für alle Magier um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados conjuradores."
"-921150111","Undead Guard","Gardien mort-vivant","Protezione morti viventi","Sarkophag","Guardia zombi"
"1115164753","Increase DEF by 15% for all Undead allies.","Augmente la DÉF de 15 % pour tous les alliés Morts-vivants.","Aumenta DIF. del 15% per tutti gli alleati morti viventi.","DEF für alle Untoten um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados zombis."
"-2017965361","Undead Guard II","Gardien mort-vivant II","Protezione morti viventi II","Sarkophag II","Guardia zombi II"
"2110364900","Increase DEF by 30% for all Undead allies.","Augmente la DÉF de 30% pour tous les alliés Morts-vivants.","Aumenta DIF. del 30% per tutti gli alleati morti viventi.","DEF für alle Untoten um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados zombis."
"-642986147","Undead Guard III","Gardien mort-vivant III","Protezione morti viventi III","Sarkophag III","Guardia zombi III"
"-160005452","Increase DEF by 50% for all Undead allies.","Augmente la DÉF de 50% pour tous les alliés Morts-vivants.","Aumenta DIF. del 50% per tutti gli alleati morti viventi.","DEF für alle Untoten um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados zombis."
"753948085","Guardian Guard","Garde des gardiens","Protezione guardiano","Fels in der Brandung","Guardia guardián"
"-1938184553","Increase DEF by 15% for all Tank allies.","Augmente la DÉF de 15 % pour tous les alliés Tanks.","Aumenta DIF. del 15% per tutti gli alleati carri armato.","DEF für alle gepanzerten Helden um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados tanques."
"1596497726","Guardian Guard II","Garde des gardiens II","Protezione guardiano II","Fels in der Brandung II","Guardia guardián II"
"715334634","Increase DEF by 30% for all Tank allies.","Augmente la DÉF de 30% pour tous les alliés Tanks.","Aumenta DIF. del 30% per tutti gli alleati carri armato.","DEF für alle gepanzerten Helden um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados tanques."
"2057665753","Guardian Guard III","Garde des gardiens III","Protezione guardiano III","Fels in der Brandung III","Guardia guardián III"
"-809683037","Increase DEF by 50% for all Tank allies.","Augmente la DÉF de 50% pour tous les alliés Tanks.","Aumenta DIF. del 50% per tutti gli alleati carri armato.","DEF für alle gepanzerten Helden um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados tanques."
"345126379","Elemental Guard","Gardien élémentaire","Guardia elementale","Schutzelement","Guardia elemental"
"-909017956","Increase DEF by 15% for all Elemental allies.","Augmente la DÉF de 15 % pour tous les alliés élémentaires.","Aumenta DIF. del 15% per tutti gli alleati elementali.","DEF für alle Elementarwesen um 15% erhöhen.","Aumenta DEF. en un 15% para todos los aliados elementales."
"-304534669","Elemental Guard II","Gardien élémentaire II","Guardia elementale II","Schutzelement II","Guardia elemental II"
"-2108048359","Increase DEF by 30% for all Elemental allies.","Augmente la DÉF de 30% pour tous les alliés élémentaires.","Aumenta DIF. del 30% per tutti gli alleati elementali.","DEF für alle Elementarwesen um 30% erhöhen.","Aumenta DEF. en un 30% para todos los aliados elementales."
"1530213251","Elemental Guard III","Gardien élémentaire III","Guardia elementale III","Schutzelement III","Guardia elemental III"
"-529450420","Increase DEF by 50% for all Elemental allies.","Augmente la DÉF de 50% pour tous les alliés élémentaires.","Aumenta DIF. del 50% per tutti gli alleati elementali.","DEF für alle Elementarwesen um 50% erhöhen.","Aumenta DEF. en un 50% para todos los aliados elementales."
"1762422826","Pack Blessing","Bénédiction de meute","Benedizione branco","Flinke Viecher","Bendición de la manada"
"-2053294099","Increase SKL by 15% for all Beast allies.","Augmente DON de 15 % pour tous les alliés Bêtes.","Aumenta ABIL. del 15% per tutti gli alleati bestia.","SKL für alle Biester um 15% erhöhen.","Aumenta DES. en un 15% para todos los aliados bestias."
"179814932","Pack Blessing II","Bénédiction de meute II","Benedizione branco II","Flinke Viecher II","Bendición de la manada II"
"643225593","Increase SKL by 30% for all Beast allies.","Augmente DON de 30% pour tous les alliés Bêtes.","Aumenta ABIL. del 30% per tutti gli alleati bestia.","SKL für alle Biester um 30% erhöhen.","Aumenta DES. en un 30% para todos los aliados bestias."
"-1669810420","Pack Blessing III","Bénédiction de meute III","Benedizione branco III","Flinke Viecher III","Bendición de la manada III"
"826811334","Increase SKL by 50% for all Beast allies.","Augmente DON de 50% pour tous les alliés Bêtes.","Aumenta ABIL. del 50% per tutti gli alleati bestia.","SKL für alle Biester um 50% erhöhen.","Aumenta DES. en un 50% para todos los aliados bestias."
"-980147778","Tribal Blessing","Bénédiction tribale","Benedizione tribale","Stammessitz","Bendición tribal"
"836312430","Increase SKL by 15% for all Goblin allies.","Augmente le DON de 15 % pour tous les alliés Gobelins.","Aumenta ABIL. del 15% per tutti gli alleati goblin.","SKL für alle Goblins um 15% erhöhen.","Aumenta DES. en un 15% para todos los aliados duendes."
"1795853686","Tribal Blessing II","Bénédiction tribale II","Benedizione tribale II","Stammessitz II","Bendición tribal II"
"-1131432321","Increase SKL by 30% for all Goblin allies.","Augmente le DON de 30% pour tous les alliés Gobelins.","Aumenta ABIL. del 30% per tutti gli alleati goblin.","SKL für alle Goblins um 30% erhöhen.","Aumenta DES. en un 30% para todos los aliados duendes."
"1970149328","Tribal Blessing III","Bénédiction tribale III","Benedizione tribale III","Stammessitz III","Bendición tribal III"
"-1783824369","Increase SKL by 50% for all Goblin allies.","Augmente le DON de 50% pour tous les alliés Gobelins.","Aumenta ABIL. del 50% per tutti gli alleati goblin.","SKL für alle Goblins um 50% erhöhen.","Aumenta DES. en un 50% para todos los aliados duendes."
"132835611","Infernal Blessing","Bénédiction infernale","Benedizione infernale","Höllenkommando","Bendición infernal"
"975152316","Increase SKL by 15% for all Demon allies.","Augmente le DON de 15 % pour tous les alliés Démons.","Aumenta ABIL. del 15% per tutti gli alleati demoni.","SKL für alle Dämonen um 15% erhöhen.","Aumenta DES. en un 15% para todos los aliados demonios."
"-877757557","Infernal Blessing II","Bénédiction infernale II","Benedizione infernale II","Höllenkommando II","Bendición infernal II"
"1654145158","Increase SKL by 30% for all Demon allies.","Augmente le DON de 30% pour tous les alliés Démons.","Aumenta ABIL. del 30% per tutti gli alleati demoni.","SKL für alle Dämonen um 30% erhöhen.","Aumenta DES. en un 30% para todos los aliados demonios."
"-1689075608","Infernal Blessing III","Bénédiction infernale III","Benedizione infernale III","Höllenkommando III","Bendición infernal III"
"-1843989505","Increase SKL by 50% for all Demon allies.","Augmente le DON de 50% pour tous les alliés Démons.","Aumenta ABIL. del 50% per tutti gli alleati demoni.","SKL für alle Dämonen um 50% erhöhen.","Aumenta DES. en un 50% para todos los aliados demonios."
